A,B,C,D
0.049466494060804236,0.6532021005719787,0.22408760725632107,0.07324379811089589
0.10138770242307495,0.11408665591725153,0.6630582710099286,0.12146737064974501
0.07627756763579063,0.07651941015710226,0.06110539423122225,0.7860976279758848
0.6529407715482707,0.1317842749530881,0.1560788849505948,0.059196068548046404
0.08464870693134648,0.7579983593905347,0.08311208119490786,0.07424085248321076
0.06977277605833623,0.1057143736997714,0.7305216561512581,0.09399119409063432
0.12942687824418742,0.12619919912113622,0.6385397081726446,0.10583421446203155
0.10165373104636159,0.6427517837599814,0.17823153398808989,0.077362951205567
0.7170243504521175,0.11962668021088897,0.049420985402310484,0.11392798393468308
0.20711002240000934,0.6531269525077366,0.06675811709440994,0.0730049079978441
0.08744701445103255,0.08523118646532081,0.10102859528171766,0.726293203801929
0.10812363209851597,0.7175266291956676,0.07665010412724696,0.09769963457856946
0.0866811686045154,0.7231838108343627,0.08903618622343659,0.10109883433768521
0.09196879629900853,0.08745327778106864,0.6671322631976165,0.1534456627223062
0.10872103749294182,0.728222908112029,0.07200612483665401,0.09104992955837508
0.701265594894403,0.09955400126322121,0.10668423917781157,0.09249616466456428
0.07446556104151744,0.09238393179740628,0.12532243790600758,0.7078280692550687
0.6558587595828145,0.1344812235409461,0.08487529813382293,0.12478471874241648
0.09377906919941269,0.07473408759434068,0.1070574073511525,0.7244294358550941
0.07116888880981169,0.12757648988819364,0.680928127972284,0.1203264933297107
0.6718490888789977,0.13308525252499462,0.12636314281285002,0.06870251578315767
0.7050370841649807,0.10396074005190153,0.09643069949781331,0.09457147628530432
0.0832738224901958,0.12257818573792927,0.07821541518284476,0.7159325765890303
0.09358203046365889,0.11030267819564828,0.6656546518539767,0.130460639486716
0.08007468050706709,0.08010208923627442,0.09611160550165786,0.7437116247550007
0.07195859011772357,0.6755226698892043,0.13741357751201788,0.1151051624810543
0.08768773130191247,0.07972345555450272,0.6701519661786354,0.1624368469649496
0.14430464572834276,0.35222183000296237,0.4179722020206539,0.08550132224804108
0.6370126817189491,0.11003394840334059,0.12090514509596201,0.13204822478174844
0.7146017533681639,0.10383533206159115,0.062235171301709594,0.11932774326853536
0.6607943727296292,0.11124830507949808,0.14389116673356472,0.08406615545730806
0.06356554793303142,0.6593020260174567,0.09704657930268405,0.18008584674682787
0.100170241742978,0.11485726021349318,0.6658311683715304,0.11914132967199845
0.0803517582463717,0.08941461216258807,0.10285112759358601,0.7273825019974542
0.09700712569597453,0.08234789384190436,0.08912677081561428,0.7315182096465068
0.07927724517703114,0.07932007686677679,0.12869186517863634,0.7127108127775557
0.7340660635723081,0.10208520302837766,0.08157328991127509,0.08227544348803917
0.10393323618648635,0.09986553056482154,0.08518349277944548,0.7110177404692466
0.08508750056457909,0.1440278125517982,0.6716632980375937,0.09922138884602894
0.6254033418708445,0.11375614111439004,0.09757260929207429,0.16326790772269129
0.6412010307316686,0.10289213817056504,0.1664220109595958,0.08948482013817062
0.09355320997057742,0.08898412907999059,0.7110032670407009,0.10645939390873119
0.08302361442991683,0.6142472194983302,0.17634383341741033,0.12638533265434276
0.12090433353369275,0.678596306844285,0.11108429851500089,0.0894150611070215
0.12268566185251033,0.408073647880203,0.37807426888516954,0.0911664213821172
0.14171786990000645,0.7207688058065056,0.07464251817333811,0.0628708061201498
0.13405430711764962,0.4198465382213629,0.3408182715210194,0.10528088313996806
0.1732737002735994,0.6794005498572031,0.07043377533285619,0.07689197453634128
0.7250904193585915,0.08182288424521279,0.06732909254903298,0.12575760384716256
0.09433846003806444,0.7015647424762909,0.13075176177412667,0.07334503571151794
0.4097437025015913,0.18861183719535693,0.1910127280445893,0.21063173225846246
0.08926057118155556,0.11540002238278944,0.06627161310516974,0.7290677933304852
0.09578044560060225,0.08121891694926316,0.09983944810765319,0.7231611893424814
0.09611712979926706,0.09019899457918458,0.10946918453732213,0.7042146910842263
0.08068969413471817,0.7368016363347231,0.1053057464176888,0.07720292311286986
0.08633263560200574,0.08615750561433673,0.09739669493029914,0.7301131638533583
0.09226965260470477,0.15886854910903025,0.6679429981084516,0.08091880017781337
0.07212527965043394,0.14118700542748208,0.1408670471358995,0.6458206677861844
0.12089851341906742,0.11874728012174567,0.08407925228102621,0.6762749541781607
0.6614766936979245,0.11620524583712209,0.13728284715550823,0.08503521330944523
0.06799620421116856,0.6903660345406004,0.14887636055486164,0.09276140069336937
0.34329647435997496,0.4955083118128362,0.10059328932858008,0.06060192449860871
0.08366001191986924,0.08943212906029298,0.7109320314574558,0.11597582756238203
0.07270435202718815,0.0954153397638936,0.0672704419835662,0.7646098662253521
0.059217412095097205,0.053668574999286386,0.13406180417357064,0.7530522087320457
0.09364564690814965,0.6156012988401256,0.1164384855637955,0.17431456868792908
0.5880583221833874,0.14129568970869355,0.09146880643228768,0.17917718167563138
0.09847401101048113,0.08697771373749226,0.07737720353316505,0.7371710717188615
0.09895668067021451,0.44957992037567085,0.32590723966816787,0.12555615928594674
0.10638725135470155,0.08956623452482843,0.09489784572360367,0.7091486683968664
0.7831299029026821,0.07725593995239788,0.06965261491436088,0.06996154223055914
0.05287324261192046,0.10147886163903923,0.6732342065070096,0.1724136892420307
0.10106299627524426,0.21685985654414347,0.19839375128084008,0.48368339589977233
0.10071841738187562,0.0861444889201825,0.08478246156993857,0.7283546321280032
0.08532137700909027,0.6461781911066918,0.09223569598751719,0.17626473589670066
0.7301742149615664,0.14405902906946236,0.0672336684628371,0.05853308750613401
0.08187305914968707,0.06735163155315405,0.7887052863510864,0.062070022946072397
0.08084566416120384,0.7523179453026921,0.07221065313924806,0.094625737396856
0.09833890724069687,0.07894671495927212,0.7316316822158521,0.09108269558417899
0.7514936350167585,0.11175732813529539,0.07790515007799952,0.058843886769946716
0.0846425284617258,0.14645171941739488,0.6598675395206888,0.10903821260019055
0.0698700200859848,0.0736189897803552,0.08678366699746433,0.7697273231361956
0.08793229971993713,0.09131239966558793,0.7290272719942423,0.0917280286202326
0.39427298608336897,0.12333364001076699,0.1603254109775825,0.32206796292828144
0.12643973781529752,0.6662050063684972,0.10174969895935108,0.10560555685685423
0.5974972482609674,0.2030339364353172,0.12151655264530602,0.07795226265840945
0.09450824950573532,0.6788689219445573,0.14656247853301965,0.0800603500166877
0.07562179645897302,0.13911539952229995,0.668766677806849,0.11649612621187817
0.07068444941702355,0.7236729101377175,0.14003974836496624,0.0656028920802928
0.5783246207828543,0.11536331861175064,0.1214307507898387,0.18488130981555642
0.6844510701106473,0.09463462718132631,0.11193228598108741,0.10898201672693889
0.0910189621746484,0.48208196784164675,0.2997469791265888,0.12715209085711598
0.10064974356631655,0.07362431475847757,0.7214044158944317,0.10432152578077412
0.26709704307775123,0.08482829438263885,0.09770611742392772,0.5503685451156822
0.08170615388502425,0.09724658585831188,0.6796750797817337,0.14137218047493025
0.10584225641467257,0.08555703375569104,0.11215289274200471,0.6964478170876317
0.08958438263105153,0.6652679220364318,0.1106533056463178,0.13449438968619884
0.7194782064437715,0.09454327482077193,0.07743539812589821,0.10854312060955831
0.2508525472284698,0.08931598622552596,0.11250048626540199,0.5473309802806022
0.1026067332437297,0.1055413457098309,0.07499460003654869,0.7168573210098909
0.0878090543257168,0.12544142675640724,0.04423884019170766,0.7425106787261683
0.08590690916957539,0.6551163946659334,0.13858508978485623,0.12039160637963488
0.08968495357272144,0.10010368855056259,0.7196580219258086,0.09055333595090732
0.29060985461678374,0.11345844735046985,0.07795758954884804,0.5179741084838984
0.6813527147368593,0.08241179701963035,0.09714812032391845,0.1390873679195919
0.09186481378139491,0.09612653677179565,0.7019230234399719,0.11008562600683737
0.09355776052582046,0.11029729589114498,0.6656814621374549,0.13046348144557954
0.6994817681581484,0.15008530663021546,0.08253925588076727,0.06789366933086885
0.7239987084787181,0.08427390131492044,0.08335204738480291,0.10837534282155871
0.0846425284617258,0.14645171941739488,0.6598675395206888,0.10903821260019055
0.09595138511298819,0.09071700304408091,0.6870829693051874,0.12624864253774354
0.7003811326867491,0.08863842843455724,0.08630720685680518,0.12467323202188857
0.08881695275685345,0.10083834335297727,0.14080945653606425,0.669535247354105
0.48664889589681465,0.11688249743762505,0.1997477232100278,0.19672088345553262
0.12473449500031582,0.6566394032353255,0.0902043947586688,0.12842170700568986
0.7735892281913352,0.09950732055881384,0.09181428301828294,0.03508916823156786
0.10693176724949381,0.6808240407634274,0.07186479270016584,0.14037939928691298
0.07579205383433046,0.122034979064419,0.054765796460227285,0.7474071706410231
0.17417653672114738,0.601461023699147,0.0937694756746934,0.13059296390501224
0.0956729797642429,0.10732581789716249,0.1566105039575574,0.6403906983810372
0.10294033191257586,0.6687759964467896,0.13583998569100264,0.09244368594963176
0.19701730670120943,0.20972937496306127,0.5363933654640567,0.05685995287167264
0.6809907536233298,0.07384827081414692,0.08014994912621319,0.16501102643631002
0.6743037581216517,0.1457782568963937,0.0910343180847663,0.08888366689718823
0.12333935972732137,0.634404069081056,0.09754430529366781,0.14471226589795488
0.17174557928803338,0.6603446992317955,0.09551307575863036,0.07239664572154077
0.08362956028638385,0.0786635092943841,0.10970113425045751,0.7280057961687745
0.09865171600396809,0.18757350412938859,0.6552213018031048,0.0585534780635385
0.09719587666903425,0.09455063520619207,0.6926452702566845,0.11560821786808921
0.0924610496998083,0.11106851488527343,0.6684584707602931,0.1280119646546252
0.15205592673340382,0.7057975213703834,0.08471616535507884,0.057430386541133874
0.11680881466807143,0.09055170013350913,0.7119429771784462,0.0806965080199731
0.12730568932343908,0.7255024417823122,0.10454888958902592,0.042642979305222976
0.2885210211438681,0.07625467062923007,0.21655939069803612,0.4186649175288657
0.10895067924432457,0.6744399594986393,0.13426452764603114,0.08234483361100498
0.06628800359787881,0.12684504363541516,0.6815985830109853,0.1252683697557208
0.7489524665302961,0.09633858770638412,0.07140694364621399,0.08330200211710584
0.36824847318118936,0.1358138414439324,0.2561969356550967,0.23974074971978152
0.6829943761939263,0.11907264154598275,0.11760559987479849,0.08032738238529237
0.07787728770127017,0.08884662211277437,0.6680213304524145,0.16525475973354087
0.07086044205317049,0.09879465380562141,0.05832977613977374,0.7720151280014342
0.1463056369194584,0.6258087444138039,0.12062289921778538,0.10726271944895234
0.7393290469787367,0.10387625310695844,0.10110287711394116,0.05569182280036371
0.05995516011931383,0.7012102041924327,0.10544683649324853,0.13338779919500499
0.10528428943234332,0.08627762155189844,0.09502883112210163,0.7134092578936565
0.10111556167636411,0.1026496432401855,0.6824899164536212,0.11374487862982921
0.07391837770873506,0.07750839516384482,0.0986465746336397,0.7499266524937804
0.0655401586753147,0.11906042370537451,0.7015889334218199,0.11381048419749089
0.09421698515504427,0.09096147514510879,0.7514990617957448,0.06332247790410216
0.12948056782870726,0.3901380076728233,0.351394854819613,0.12898656967885647
0.08844065594766347,0.08832529812760817,0.09814989483983816,0.7250841510848902
0.07316086578893019,0.09126785891952723,0.6926792089846507,0.14289206630689172
0.10884870302897902,0.13952435794117937,0.6693608111085962,0.08226612792124526
0.07597834420807824,0.07158282981014535,0.10735855516643886,0.7450802708153376
0.11438459191866122,0.11077859541596964,0.08493076331214465,0.6899060493532244
0.7177376655717506,0.085646315988875,0.09111315555381726,0.10550286288555726
0.12280955898785932,0.6609044991143725,0.10823569303235926,0.10805024886540894
0.1143705503936521,0.656449457120483,0.10908094564234465,0.12009904684352019
0.06866565094158167,0.10885299872979948,0.5452911055124483,0.27719024481617066
0.6974603379111579,0.10372512367277355,0.06309575304511636,0.13571878537095228
0.7309826367994061,0.10120147911249962,0.09103756398668762,0.07677832010140662
0.0798996372930071,0.7460373758358726,0.06882949786911195,0.10523348900200834
0.22613319954312874,0.07787375000261795,0.07132470704971104,0.6246683434045424
0.130223771170091,0.13929742836122722,0.6604803203177958,0.069998480150886
0.7037445481049105,0.13655339908242514,0.0933222863365464,0.06637976647611801
0.0948305244804939,0.7175364574326695,0.09887266933110805,0.08876034875572848
0.6547927961520101,0.07248119946376258,0.17151093737843892,0.10121506700578851
0.08970639403844387,0.09424774993611607,0.12971164350371708,0.6863342125217231
0.08640062410564556,0.7177318225737338,0.11568579037291538,0.08018176294770522
0.08191879801271462,0.2721592948314782,0.5125279776884496,0.13339392946735748
0.09226965260470477,0.15886854910903025,0.6679429981084516,0.08091880017781337
0.6435858781439913,0.1269015998774251,0.16265890636493788,0.06685361561364568
0.0885544125833553,0.07711410375978534,0.09011006093013926,0.7442214227267201
0.10367581018024538,0.0950675344474323,0.20350423771822249,0.5977524176540998
0.09805780174081194,0.08531676032221537,0.0865125233215331,0.7301129146154396
0.06664132531631291,0.7658911509521885,0.1136623902585551,0.05380513347294338
0.0844580621784811,0.7125723386154864,0.12396738486102642,0.07900221434500598
0.0726255486386841,0.7514889730058064,0.102734940412843,0.0731505379426664
0.6784232249448174,0.07826963541633072,0.12062366575051228,0.12268347388833954
0.07366812172085137,0.7402294828092467,0.07050892782982196,0.11559346764007992
0.08894830742688041,0.13654098508194976,0.6458562046618035,0.12865450282936636
0.09226965260470477,0.15886854910903025,0.6679429981084516,0.08091880017781337
0.06083188117018166,0.7182219524875718,0.1490381349451351,0.07190803139711135
0.07738562329515673,0.07195413739196477,0.08127354497704926,0.7693866943358293
0.11402287874949407,0.09970215344229522,0.6956192988339281,0.09065566897428247
0.07118991338413397,0.08947528273156287,0.085637561447953,0.7536972424363502
0.09154871234400133,0.12304739712708877,0.07820780277407566,0.7071960877548341
0.14430464572834276,0.35222183000296237,0.4179722020206539,0.08550132224804108
0.07386526526065584,0.07304077845062854,0.10226841379240831,0.7508255424963074
0.08692098368983583,0.07862917502550272,0.7460929265149271,0.0883569147697344
0.11019843317024398,0.1161431775384939,0.6911027925894703,0.08255559670179198
0.11974646684842837,0.08555640799421137,0.42795985135380055,0.36673727380355975
0.12678099126349712,0.3671660522514585,0.37575859763869324,0.13029435884635113
0.5115458024002506,0.06190422249376627,0.3462386533515788,0.08031132175440438
0.734723125302458,0.10393687657344503,0.0838404184914292,0.07749957963266779
0.06692940748771077,0.09060131978058832,0.7134931206533933,0.12897615207830748
0.08017838670086547,0.0976208713654733,0.7412142256285641,0.08098651630509719
0.5636480187575847,0.06098025476398074,0.22124872612403385,0.1541230003544007
0.6160186668981008,0.1470217754232112,0.12447002543106366,0.11248953224762442
0.07690814946100069,0.6614775292177397,0.1595771139872215,0.10203720733403814
0.2301501918825808,0.15416907196938376,0.500651490958734,0.1150292451893014
0.09068287442817971,0.7329430587434217,0.08995973784222414,0.08641432898617452
0.08757499603431987,0.10081588467151302,0.1426541778424175,0.6689549414517496
0.08477768699239986,0.07849227273393422,0.078625385738388,0.758104654535278
0.0907107152538987,0.09255771711087214,0.7089547417883466,0.10777682584688257
0.7717444946425317,0.06085811473350671,0.05486392687319132,0.11253346375077015
0.1086964307950669,0.7516776180486276,0.05567227424876252,0.08395367690754295
0.3070542497325633,0.07278668537748584,0.19248023380915347,0.42767883108079746
0.14127987387095683,0.08693191269987899,0.7073903671056675,0.06439784632349663
0.11980905928554637,0.6296461206502416,0.17079203962493994,0.07975278043927211
0.6848505249096398,0.13592142745950203,0.11392855016146394,0.06529949746939419
0.2406043848264377,0.07479614936194204,0.5784974181358551,0.10610204767576528
0.09847717327259493,0.34369703105248556,0.4531110161385672,0.10471477953635254
0.7257375345458098,0.118932316893046,0.09797181105054706,0.05735833751059715
0.06982325313178053,0.06525978222095127,0.10121632353650581,0.7637006411107624
0.5603434373848792,0.0817516616721383,0.2952747438269023,0.06263015711608011
0.10682341482615752,0.09201537955602306,0.08498404449345077,0.7161771611243687
0.08956207772104151,0.07649689130237036,0.06821565281421896,0.7657253781623692
0.08604216557613482,0.7986738964598127,0.055611484114621176,0.059672453849431234
0.11540328735077528,0.10350204560384543,0.6884334461028199,0.09266122094255952
0.06745501391834315,0.7308994913752144,0.11585072464876744,0.0857947700576751
0.10932983608768357,0.09096737300420614,0.08718175552998322,0.7125210353781272
0.1029260067293802,0.1078971629214404,0.6529354769512913,0.13624135339788823
0.7362650891926331,0.1043384281569061,0.08855889078831049,0.0708375918621504
0.12143359308026329,0.6970219555379625,0.08979159066160373,0.0917528607201703
0.09745513458205078,0.09322096988845589,0.10491753678995584,0.7044063587395375
0.0909586060181159,0.09425121631334724,0.12797760445799447,0.6868125732105423
0.15115711920278407,0.3701169463538958,0.39379767609206706,0.08492825835125312
0.08593924454393356,0.07362135173167655,0.09962547528087835,0.7408139284435116
0.08420015925244152,0.09602130159931438,0.6280748172202558,0.19170372192798835
0.11405795551017692,0.6697797840248482,0.10297166397193694,0.11319059649303802
0.7053873073599836,0.11274053754993442,0.11304165856530182,0.06883049652478021
0.08422483525527605,0.07056839889767547,0.07612958984194274,0.7690771760051058
0.07074603786988581,0.7234837278434971,0.14012651643414542,0.06564371785247161
0.7351032313363548,0.11326135253037443,0.09303228502209877,0.058603131111171915
0.10337429156869563,0.08080687884893552,0.11366879207428879,0.70215003750808
0.08162565605663338,0.12770722781775837,0.7094882592887374,0.08117885683687072
0.11178822573763074,0.08962984551281891,0.09730780304941028,0.70127412570014
0.11598035132333033,0.11419949906346424,0.07500645521314026,0.6948136944000651
0.10930628072212609,0.093526146789096,0.08559426375604871,0.7115733087327292
0.11353330732105739,0.37501911350481126,0.39832653535182344,0.11312104382230775
0.0803324148988609,0.06769598340887763,0.07965598850351215,0.7723156131887493
0.10701326018216535,0.5440986414327746,0.2606222097948786,0.0882658885901814
0.07538206155968555,0.08373179186445077,0.1314336391537898,0.7094525074220738
0.077104619036455,0.07065258034341675,0.7376218900935455,0.11462091052658288
0.6051631240863418,0.09499344383996819,0.07547984993542402,0.2243635821382661
0.08417534353523998,0.0926972375133867,0.6678938362311789,0.1552335827201944
0.19667541455860227,0.667105139010287,0.059528606946564123,0.07669083948454657
0.09416990873598761,0.08990459256414648,0.690155650254505,0.12576984844536074
0.06946050528113022,0.10818482282713031,0.7523250000984729,0.07002967179326655
0.18158525021193342,0.6172768732783005,0.06314661630992417,0.13799126019984184
0.07553394398752843,0.071492153075533,0.06375581026438032,0.7892180926725583
0.7106208587930065,0.07556488102489994,0.06659703981916122,0.14721722036293236
0.7449682768125374,0.09598152654666739,0.08113213980511522,0.07791805683567984
0.07173941042065829,0.07792849734569071,0.11239884259401266,0.7379332496396385
0.07899670111325074,0.07638095661002471,0.7497189371932222,0.09490340508350226
0.34240783260275415,0.236231503703757,0.13623097261866596,0.2851296910748229
0.08185211126971166,0.08474687107965716,0.09162504756009411,0.741775970090537
0.6364030382753645,0.19856647876512026,0.10387206651972818,0.06115841643978703
0.07068444941702355,0.7236729101377175,0.14003974836496624,0.0656028920802928
0.058231669325446316,0.651316975928943,0.0990051967277775,0.1914461580178332
0.6590931400852864,0.14463861275811732,0.0649590432959032,0.1313092038606931
0.08956207772104151,0.07649689130237036,0.06821565281421896,0.7657253781623692
0.5742575122452502,0.09518056195568132,0.27904486121981414,0.05151706457925411
0.1037136782717967,0.12135628361347041,0.7072133959637626,0.06771664215097024
0.0990043794871419,0.45657688413288217,0.3935852353539681,0.05083350102600774
0.08704840918544472,0.07777706071554322,0.7079767244474645,0.12719780565154756
0.08337287447412116,0.09495701450709561,0.6948800214485942,0.12679008957018897
0.10236630620509417,0.6671396500354807,0.12169110577371856,0.10880293798570673
0.09296862013702843,0.7073225276105075,0.10981366710093404,0.08989518515152999
0.06663343759327191,0.053561370433955674,0.09741900369382722,0.7823861882789452
0.1464157360305265,0.6729814911158736,0.07343767664447175,0.10716509620912795
0.08088569763716581,0.09567508301919832,0.12255815241567902,0.7008810669279569
0.13663093920010977,0.10347955992914494,0.09547655999945191,0.6644129408712934
0.07641286655243859,0.04617820262394875,0.3468248208674122,0.5305841099562004
0.07705914189553467,0.47902823846607406,0.37566057411920034,0.06825204551919088
0.08292850804842997,0.6851648462233226,0.1402686625988186,0.09163798312942878
0.08884832594936734,0.4989020768513562,0.33345981677492936,0.07878978042434716
0.07435270047867279,0.0690803486066173,0.07074650918010689,0.785820441734603
0.4361871693109376,0.10101346495802585,0.1581936216681453,0.3046057440628913
0.7617491620522665,0.08053570178002578,0.07341798085246627,0.0842971553152413
0.09468517764712009,0.10090621059245627,0.7035629355012897,0.10084567625913399
0.09614068318624429,0.09278363534983242,0.10759007720455399,0.7034856042593692
0.0944785109267557,0.7222156026986664,0.0817280931195858,0.10157779325499208
0.10759102739623262,0.11389926816829278,0.15299074703407772,0.6255189574013968
0.6674842987299116,0.1245124646500302,0.12385781628736309,0.08414542033269529
0.742006517770195,0.07658451986154614,0.08056234886466943,0.10084661350358953
0.11438459191866122,0.11077859541596964,0.08493076331214465,0.6899060493532244
0.11353330732105739,0.37501911350481126,0.39832653535182344,0.11312104382230775
0.09632685491878075,0.09291440143119514,0.7580207569877323,0.05273798666229169
0.06444207666582852,0.48112686714141034,0.3668359581706214,0.08759509802213976
0.07805721974917847,0.38579132086909934,0.3789116537005389,0.15723980568118326
0.10431091742697501,0.12528948243570456,0.6653404293244429,0.10505917081287734
0.0850065348013469,0.13162086614346832,0.6562420802343275,0.12713051882085716
0.060532174028594905,0.08588968956050956,0.10356955749976379,0.7500085789111317
0.1272656980537432,0.4294830419528181,0.34721512771841984,0.09603613227501881
0.6764387125774644,0.14932995854039152,0.08903871557580388,0.0851926133063403
0.09741715099543949,0.12486649665856261,0.6837570746925273,0.09395927765347045
0.07503728029877292,0.686750929213259,0.12506689159708473,0.1131448988908833
0.07998502401474734,0.14795418036394317,0.06143441220242758,0.7106263834188818
0.07718080834237237,0.07209089352770853,0.07360684287643468,0.7771214552534844
0.09385760645130435,0.12470574185634098,0.6561270970722093,0.12530955462014537
0.09531847103407823,0.0726541628884534,0.08701144911109818,0.7450159169663703
0.497481406142069,0.12540888867294525,0.18194067017863177,0.19516903500635402
0.1088046381449167,0.6747327663621593,0.13424990636316578,0.08221268912975822
0.07394009235788133,0.07912523281471716,0.6363914103825814,0.21054326444482016
0.0902153093784311,0.6278306347487109,0.09754880215562364,0.18440525371723435
0.08754791850660885,0.07358971220725992,0.09797719520426308,0.7408851740818683
0.09508393199819236,0.09492657952729244,0.08002476080396369,0.7299647276705516
0.06506088222814349,0.06714264705733917,0.7234726169037494,0.144323853810768
0.09093746048779353,0.07637415300532586,0.7343270240964244,0.09836136241045638
0.08612361628222207,0.6817083628960188,0.15005764510462186,0.08211037571713732
0.10011034403126332,0.08857363733927673,0.7374216041349845,0.07389441449447556
0.12002600483823861,0.42623349348022405,0.3627873863785308,0.0909531153030065
0.7924121192685935,0.07570831827735433,0.0503520810373529,0.08152748141669931
0.07812426793610062,0.1454610090745045,0.6569508065462037,0.11946391644319113
0.7095384806941402,0.09471570416062754,0.056852563590439636,0.13889325155479268
0.6980650919738851,0.11199011418516837,0.1141055677777547,0.07583922606319181
0.5073686415081468,0.1479402348349623,0.1795210693359821,0.1651700543209088
0.09228824254897748,0.7331003245526387,0.08830282932342196,0.08630860357496184
0.07007816011730797,0.05634155516941164,0.11240400629630722,0.7611762784169732
0.08553909344256981,0.09369961074866708,0.10083903769057306,0.7199222581181901
0.11708823134719556,0.6469346000293763,0.11846420345859542,0.11751296516483276
0.09152413113330805,0.08988749387734175,0.09529515973621716,0.7232932152531331
0.09218238873925529,0.6559069533504879,0.15900635378093436,0.09290430412932246
0.08744138335633761,0.09762264403009298,0.7062435833749909,0.10869238923857846
0.15125722889267898,0.40078968192761444,0.3800612033672893,0.06789188581241724
0.0987713610871531,0.19974666517921882,0.21659089878960422,0.48489107494402406
0.06355071212442812,0.21652361167715983,0.555146510339824,0.16477916585858826
0.10016653778182857,0.11486463444661583,0.6658235533242711,0.11914527444728461
0.7661666093941015,0.08387040435473278,0.0701100013514012,0.07985298489976453
0.18108364606560357,0.5926606864436735,0.07577139140430704,0.1504842760864158
0.47597913372904244,0.08439932819264585,0.35701254811282035,0.08260898996549144
0.08089937982947137,0.1120689897596853,0.08014438493098447,0.7268872454798588
0.7547816949023073,0.05976689537629005,0.12729657019699545,0.05815483952440728
0.07803939937119254,0.7964349971985508,0.05123961461498747,0.07428598881526922
0.5069320191799509,0.12148957728819705,0.21806675768905692,0.1535116458427951
0.12310544751710113,0.10922243334750897,0.6859460853738893,0.08172603376150038
0.11155480192609783,0.13741148050958457,0.6268208640374295,0.12421285352688806
0.10408659750616449,0.47408205917861596,0.3713001931719797,0.05053115014323972
0.10224333369365964,0.7383921755233198,0.09077739389873966,0.06858709688428087
0.10491960223975572,0.09638819137418211,0.5910821061969258,0.2076101001891363
0.0646112498264555,0.6612684501704862,0.17555553381174685,0.09856476619131152
0.6407972348201859,0.10083579140201085,0.19273731524164603,0.0656296585361573
0.26673230064190734,0.0923394334349119,0.10975343819912348,0.5311748277240573
0.09573512272766319,0.12988320990439695,0.1466483820541221,0.6277332853138177
0.07181402773618241,0.056975974385186735,0.0857619424835785,0.7854480553950525
0.16411319075252792,0.6866902714364742,0.07594145240334255,0.0732550854076553
0.6318982622684366,0.18700822483188598,0.11500840766949193,0.06608510523018549
0.10264021817666626,0.09458329297179688,0.10535566230374505,0.6974208265477917
0.08249135467631279,0.076713956280771,0.6184680015925456,0.22232668745037049
0.09298892247312211,0.08653103951178942,0.6972777657456509,0.12320227226943754
0.08479073806938968,0.665442151322041,0.0957667842491998,0.15400032635936944
0.7359079606802587,0.08381501323167487,0.1049812026686461,0.07529582341942039
0.05825341047783646,0.08958854868181729,0.7332648540104433,0.1188931868299029
0.14308921054368126,0.6820639664961169,0.08136328580355123,0.0934835371566505
0.6240942526442205,0.10020678883576815,0.21018338236963344,0.06551557615037801
0.738171797379366,0.12588656436073917,0.06800350568786716,0.06793813257202769
0.09659992708232364,0.09536101354012537,0.09657326428809969,0.7114657950894512
0.13397817142584392,0.6424590362138188,0.1132517896043642,0.11031100275597304
